V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
3,9,9,4,1,7,6,10,8,3,10,15,8,33,31,15,14,14,8,9,14,16,7,7,8,3,8,1,15,12,11,3,9,11,15,3,13,10,2,11,9,16,8,2,6,15,2,10,2,23
12,14,7,6,4,8,27,15,14,17,14,8,15,3,22,13,3,10,3,12,16,17,10,9,7,3,3,3,13,14,16,4,3,3,2,10,4,3,4,1,3,8,13,11,5,12,5,2,10,36
5,7,9,4,5,3,20,6,3,9,12,12,1,19,37,10,14,14,1,3,3,3,9,13,8,2,3,1,14,6,1,10,9,2,15,1,6,10,3,5,9,6,8,9,6,8,4,9,3,30
1,8,11,9,4,11,13,12,10,12,7,1,17,38,18,11,3,1,4,2,1,6,5,15,12,8,9,11,8,11,10,11,5,14,5,6,11,1,12,1,15,1,4,8,11,13,7,4,12,16
10,14,14,4,9,8,23,1,1,10,16,11,8,39,10,15,1,16,5,8,6,13,12,5,1,11,9,9,15,9,14,2,7,16,6,2,6,2,15,15,1,2,9,9,9,5,9,10,5,12
13,2,2,9,8,2,27,8,11,13,10,15,17,38,17,11,11,2,5,16,8,2,2,6,8,10,1,2,4,2,5,2,8,15,7,2,2,14,1,11,2,16,6,10,9,13,7,14,10,24
10,6,7,6,2,5,22,9,9,2,13,12,14,20,22,8,1,5,5,8,13,17,12,7,5,11,5,1,10,6,13,3,4,2,11,11,9,2,13,12,13,5,12,9,9,5,5,10,6,19
12,7,2,6,9,11,12,1,8,17,14,7,5,2,16,6,2,1,2,7,10,1,13,1,3,2,2,2,1,4,9,4,3,1,11,5,11,10,13,5,1,11,8,5,3,2,8,10,10,5
10,2,11,9,5,7,30,1,7,12,14,9,16,38,1,10,13,3,12,10,6,9,7,4,1,3,8,11,1,12,17,4,7,2,12,7,13,2,3,5,13,17,11,9,8,13,3,6,3,30
3,8,4,9,8,7,6,10,8,3,10,15,2,33,36,15,14,5,8,9,14,16,5,5,6,3,8,1,15,12,11,3,1,11,15,10,13,10,2,11,9,16,8,2,6,15,2,10,8,23
9,5,10,10,6,12,35,2,11,11,2,13,3,10,4,13,9,8,5,1,15,10,1,10,3,3,2,9,10,3,7,6,6,2,4,9,2,5,10,14,3,8,7,1,10,7,3,12,6,2
13,2,8,5,8,10,17,1,2,7,14,8,14,30,3,12,11,17,2,2,3,6,5,9,14,2,4,3,4,8,4,11,1,16,18,1,3,3,3,5,2,12,13,1,2,11,9,8,11,7
1,11,2,9,1,10,13,5,10,12,10,15,7,29,12,5,12,3,8,4,8,4,11,2,6,4,5,2,10,12,5,3,7,14,13,11,1,10,8,6,9,6,10,13,6,15,7,12,9,23
13,7,3,1,5,7,5,10,12,12,13,11,7,33,9,11,4,9,9,10,14,8,5,5,9,9,9,11,7,12,18,3,4,4,5,3,10,14,5,12,1,7,11,7,10,13,5,10,12,39
6,12,14,1,5,11,23,5,1,1,2,14,17,10,25,13,14,3,7,8,9,1,11,16,7,11,8,3,12,2,14,12,9,8,14,5,8,5,6,9,16,14,2,7,12,8,3,13,3,23
2,10,6,9,2,1,24,9,2,9,14,11,11,14,10,8,14,3,7,7,7,10,1,10,7,1,2,2,13,9,17,5,7,2,7,2,8,9,3,12,1,7,11,4,8,9,2,6,5,29
12,12,9,3,3,4,26,3,9,11,11,7,15,26,1,8,4,14,6,11,4,13,2,4,3,9,9,9,6,14,14,11,3,7,6,7,4,4,14,8,7,3,11,1,15,1,4,9,4,26
3,11,7,1,3,5,10,4,4,4,3,10,3,6,12,4,7,1,8,4,5,7,3,5,10,8,4,2,15,6,15,7,8,5,14,4,10,12,5,15,11,5,5,3,10,4,9,10,3,12
2,2,1,4,4,16,28,14,8,17,1,5,1,30,37,6,13,6,7,9,3,3,4,7,6,2,8,1,1,5,9,4,9,9,10,1,6,14,1,7,5,6,6,5,3,2,4,4,6,20
13,6,6,6,8,13,31,9,8,8,14,3,9,28,27,10,14,3,5,2,7,13,1,3,6,3,3,10,13,10,16,5,1,11,6,3,3,9,3,12,3,12,12,13,12,14,2,14,5,33
2,5,14,2,2,7,23,4,3,7,17,2,2,24,2,5,8,11,7,1,15,10,10,16,13,1,2,4,17,4,12,2,6,2,2,10,9,6,11,4,2,14,2,5,16,11,2,2,6,13
9,6,4,8,2,7,9,9,4,4,2,13,5,7,6,5,8,12,5,5,5,10,10,15,11,13,10,7,11,6,13,11,7,15,6,6,6,5,11,10,5,1,13,13,7,14,5,8,6,6
3,9,1,4,1,10,25,10,1,13,10,15,10,11,11,13,2,12,10,16,4,2,2,6,6,2,10,6,1,3,5,2,8,15,16,2,6,16,8,11,17,16,6,10,15,13,7,3,8,24
7,13,13,7,6,15,31,14,3,4,14,2,10,9,19,7,12,17,11,2,15,17,6,17,11,10,1,4,9,2,7,12,6,2,18,5,2,9,12,14,16,12,7,11,18,1,8,14,7,35
5,1,8,4,2,10,20,6,1,9,11,12,1,25,37,6,8,6,1,9,11,3,4,14,16,11,3,1,14,15,5,10,9,14,15,11,6,14,12,2,3,15,6,8,6,3,4,9,6,28
10,7,10,1,3,3,25,15,4,11,9,3,5,21,5,8,4,2,2,10,2,17,7,2,7,12,8,11,10,2,5,4,2,2,2,9,10,5,6,3,14,7,7,2,16,9,2,14,3,25
10,6,4,6,2,5,8,3,11,2,12,6,2,24,22,8,13,5,5,11,6,10,12,16,5,5,5,7,13,6,7,6,4,14,11,11,9,2,13,6,8,8,6,4,9,5,5,9,6,8
13,6,8,5,8,10,18,1,6,4,14,9,16,30,37,12,7,3,12,5,3,15,2,15,3,13,4,3,3,12,18,11,4,7,17,11,6,9,3,6,4,10,3,13,7,2,4,8,7,30
5,11,6,6,5,5,15,7,10,7,7,13,7,15,9,11,7,12,5,4,5,7,3,15,5,9,4,5,9,11,2,6,5,5,11,6,11,12,7,8,13,13,5,3,10,7,7,9,2,12
7,1,7,10,1,14,21,2,11,11,6,13,3,28,4,13,9,2,5,12,15,6,9,10,3,7,2,9,12,3,7,6,3,11,4,13,2,10,10,14,3,2,7,1,3,7,3,5,6,2
5,9,7,10,1,1,27,1,1,14,9,14,5,22,13,13,12,2,1,4,3,3,13,2,1,1,10,9,14,3,6,7,9,8,15,12,6,12,9,1,3,11,1,9,13,4,7,11,3,12
13,9,4,6,5,7,5,6,8,7,3,11,4,27,9,11,4,2,8,10,16,8,3,8,3,3,2,5,9,14,18,6,2,4,8,11,10,6,7,8,12,7,11,15,18,9,8,14,10,37
9,13,14,4,2,3,8,1,4,3,8,3,10,29,30,4,14,7,12,4,15,15,6,2,15,10,1,9,17,12,5,1,3,13,14,11,8,8,9,2,10,9,12,7,15,5,2,7,12,11
5,9,12,7,2,1,33,2,4,15,9,5,5,2,5,7,5,1,2,10,2,2,13,2,2,1,2,2,5,2,2,11,2,8,7,9,5,5,5,3,14,4,7,2,18,2,2,14,3,5
12,1,7,6,1,8,17,1,12,7,9,7,12,26,1,4,1,10,1,11,1,11,5,1,1,2,1,9,8,1,4,11,1,1,1,5,13,5,1,4,1,17,5,1,1,1,1,10,1,1
9,6,8,6,2,15,8,8,10,8,7,8,10,4,10,13,10,12,2,9,1,10,7,10,5,5,10,4,10,6,5,7,5,15,16,2,13,10,8,10,6,13,6,6,15,13,5,9,6,15
8,2,5,2,2,7,30,2,3,1,14,14,9,10,2,10,10,9,7,1,15,17,1,9,15,3,2,6,9,3,16,5,4,14,1,3,8,8,2,7,1,1,3,4,1,1,2,6,6,13
10,7,10,6,4,11,18,11,7,2,9,7,15,27,7,8,2,13,1,15,9,9,13,3,7,13,6,9,3,9,12,4,6,8,11,10,11,10,13,13,16,11,9,5,16,9,5,2,6,32
2,4,12,6,6,1,17,10,3,12,9,7,9,14,40,8,3,10,2,11,1,11,5,1,2,1,1,9,8,14,5,11,1,12,7,3,13,4,5,4,11,17,11,2,14,1,7,4,1,5
10,8,6,6,4,5,15,3,12,4,1,6,2,30,7,2,4,5,5,15,6,10,9,15,5,5,2,5,5,9,2,6,4,14,11,13,1,8,5,5,13,5,8,3,10,7,5,9,2,8
8,11,13,8,4,2,22,9,9,10,1,15,10,36,20,12,6,9,7,13,15,14,12,17,15,10,9,4,9,16,14,7,1,6,5,4,13,12,15,4,8,12,3,7,2,9,9,14,1,9
7,1,7,3,6,2,37,11,7,9,4,3,12,26,8,4,8,10,1,11,15,11,5,3,2,10,1,8,8,16,4,7,1,7,18,6,2,11,1,7,10,12,13,11,14,1,9,7,12,29
13,6,7,5,2,16,9,9,10,7,4,9,11,18,14,9,8,6,6,11,15,11,5,3,5,13,1,6,8,13,7,6,1,7,3,5,9,9,12,7,10,17,10,11,9,3,9,10,11,6
7,3,1,10,6,11,4,7,2,3,6,14,3,3,37,3,3,13,2,11,15,9,9,1,3,1,3,6,11,14,7,5,3,3,4,1,3,10,10,3,3,2,3,1,11,4,9,5,3,3
1,14,6,6,1,10,29,13,14,17,14,6,16,27,37,6,7,3,3,15,16,7,10,1,6,13,8,3,16,4,4,6,6,1,8,10,13,6,6,6,13,3,8,5,3,7,1,1,2,18
4,2,3,3,2,6,9,2,11,13,4,13,11,24,8,12,1,8,5,3,13,12,7,7,6,4,9,7,8,8,8,10,6,2,18,3,12,13,11,7,7,1,10,11,13,15,9,8,12,40
7,3,7,10,9,5,10,14,3,7,3,1,3,39,12,4,12,8,11,11,15,9,3,5,15,6,7,6,8,6,15,7,1,4,12,4,10,12,10,14,1,14,3,7,11,4,9,14,3,12
1,9,8,7,2,1,38,4,11,14,9,3,8,4,17,13,8,12,12,9,12,3,13,14,6,7,4,3,16,4,2,1,5,8,12,3,5,10,9,3,14,10,13,2,13,11,8,11,3,14
10,12,11,1,4,7,29,10,14,17,10,7,4,35,15,8,12,10,2,2,12,17,12,8,7,3,8,8,13,14,16,12,3,3,2,10,11,10,12,8,13,4,4,14,3,7,8,2,4,36
13,7,10,5,9,6,16,1,2,10,4,9,16,13,3,12,1,13,9,10,9,9,1,17,6,13,4,3,4,8,9,11,7,10,3,1,15,5,3,3,8,14,3,10,15,2,4,10,11,7
7,7,4,8,6,15,13,5,10,2,3,13,5,9,35,11,8,12,6,16,10,1,6,15,11,6,10,5,1,6,5,6,7,15,16,6,11,9,8,10,5,9,2,9,7,13,7,3,7,24
9,10,2,4,2,11,31,2,2,1,4,11,9,11,21,3,9,8,8,7,1,9,7,11,2,1,2,2,11,6,5,3,4,4,7,2,9,1,8,2,6,9,8,6,2,2,2,5,3,10
3,8,14,6,8,11,31,8,13,4,3,9,13,12,32,9,2,16,7,8,12,3,11,11,9,9,2,10,10,13,6,6,9,8,16,11,4,9,10,15,4,4,6,15,7,3,4,4,3,21
10,13,11,9,9,12,4,9,4,7,9,10,7,34,5,4,12,5,10,17,15,4,11,16,7,5,9,9,14,16,3,3,4,12,8,12,2,15,4,4,4,3,6,4,3,4,6,11,7,8
2,10,6,6,3,3,36,9,2,9,14,11,16,28,27,8,14,3,5,7,7,9,9,3,6,3,8,2,3,9,1,5,1,11,3,1,3,2,13,12,1,10,12,2,2,2,2,6,5,29
2,2,3,10,1,13,1,10,14,6,10,11,9,40,34,15,9,14,9,17,6,17,1,6,6,3,10,1,14,9,16,6,9,11,12,13,11,1,13,1,9,6,9,2,1,14,2,5,5,34
6,12,4,4,8,15,34,14,8,8,17,8,12,33,30,8,10,17,7,16,6,2,2,4,15,10,1,4,17,10,5,3,3,15,18,2,2,10,8,14,17,12,5,6,18,5,9,7,7,31
2,11,4,10,1,13,4,2,9,9,17,9,2,32,10,8,4,10,8,1,1,8,12,10,2,9,8,1,13,3,16,5,3,15,6,7,10,16,14,11,5,4,1,14,17,14,2,13,5,20
6,12,9,3,4,7,27,13,6,17,17,7,4,35,39,14,12,10,7,2,12,17,2,4,15,10,9,9,17,14,16,11,3,8,5,2,14,10,10,4,13,11,4,14,15,12,8,2,10,36
1,15,8,9,9,12,4,4,6,7,16,10,9,33,23,10,7,12,12,5,14,9,1,14,10,8,9,6,3,15,1,11,4,12,17,11,6,10,11,2,4,3,8,4,7,16,6,8,4,30
9,13,14,4,2,3,8,1,4,3,8,3,10,19,30,4,13,7,12,4,15,15,6,2,15,10,9,9,17,12,15,1,3,13,14,11,8,8,9,2,10,17,12,7,15,5,2,7,12,11
3,2,13,3,2,14,10,2,12,2,2,7,12,34,2,4,11,9,11,2,12,16,5,7,9,4,2,8,2,12,11,7,8,15,5,6,14,4,4,4,9,12,3,11,3,15,8,14,10,41
11,11,7,6,6,12,19,13,12,15,13,10,7,22,12,9,6,15,3,3,16,13,9,7,10,8,4,1,8,1,6,1,8,1,14,5,13,11,11,4,13,17,1,10,11,4,1,11,2,18
5,5,7,1,7,14,20,6,1,8,5,5,14,31,35,15,10,2,4,12,5,11,10,5,4,6,10,9,12,3,9,3,1,5,5,4,5,7,13,12,11,7,5,2,4,2,5,5,4,9
8,11,4,8,3,2,36,4,11,15,5,15,10,36,38,11,7,10,1,12,5,8,9,17,10,10,3,2,3,6,1,5,7,15,9,4,11,16,3,11,6,6,13,12,2,8,9,14,8,24
5,7,3,1,5,14,5,7,12,4,13,13,7,5,19,2,10,9,9,10,13,7,10,5,4,9,5,2,7,10,18,3,4,13,5,3,10,14,5,12,12,4,11,3,10,2,5,8,2,18
13,14,5,5,7,6,19,9,5,10,15,10,14,5,12,12,5,4,9,3,13,9,8,13,3,11,4,3,7,8,4,3,4,1,8,10,9,5,3,5,13,9,7,10,4,2,1,8,2,7
5,14,12,7,9,4,17,13,1,9,17,11,9,2,26,15,9,2,2,15,2,17,10,5,6,6,10,1,12,12,1,12,8,9,11,11,6,8,9,5,16,17,8,4,8,8,8,13,5,3
5,8,7,7,1,6,33,6,1,16,4,5,6,21,41,15,6,8,11,11,13,5,5,12,1,5,2,2,5,2,13,11,4,4,6,10,5,5,12,1,1,4,12,7,4,2,4,5,4,22
6,12,11,3,4,7,27,13,14,17,7,7,4,31,39,14,12,10,7,2,12,17,12,9,7,3,8,9,13,14,16,12,3,3,2,10,11,10,12,4,13,4,4,14,15,12,8,2,10,36
2,1,3,10,1,1,2,1,1,12,11,14,11,14,6,8,1,13,1,3,1,10,1,2,1,1,4,1,14,9,12,7,1,15,9,7,1,1,15,1,1,11,1,1,13,4,3,11,9,28
10,9,4,4,6,5,15,6,8,10,2,12,4,25,37,12,4,3,1,9,11,3,6,6,16,9,3,11,14,9,17,1,4,14,8,11,6,14,3,1,8,15,12,3,5,8,4,9,6,6
13,3,8,9,8,2,13,11,13,3,1,11,17,38,17,11,11,13,12,10,2,13,7,15,12,10,4,11,11,2,2,9,8,4,7,7,15,14,1,11,2,16,13,8,9,13,9,3,11,39
9,6,2,5,8,8,8,8,6,8,4,8,7,29,30,8,8,7,12,3,14,15,7,15,6,13,5,4,10,12,5,11,5,8,16,11,1,2,12,6,6,13,6,2,7,5,5,7,6,30
1,15,3,5,6,4,13,14,1,2,5,6,12,13,23,11,2,12,2,11,4,2,2,17,10,5,5,8,1,6,2,1,1,14,5,11,4,16,11,6,17,12,1,12,18,5,5,9,8,35
1,13,2,8,8,13,13,2,10,9,1,12,3,7,11,13,3,3,5,1,9,3,9,12,6,2,3,10,12,11,10,3,8,4,6,8,6,12,8,9,6,16,2,7,12,11,7,12,7,39
3,10,6,5,5,9,24,9,10,9,8,7,11,14,6,9,8,15,7,8,7,3,7,10,9,7,2,10,10,7,6,5,5,4,1,2,8,9,9,1,7,7,9,5,8,9,9,6,4,11
4,7,3,9,1,11,4,10,1,10,16,13,8,11,16,12,1,18,8,10,14,1,11,7,6,1,8,9,12,3,11,2,9,16,7,7,4,14,4,4,9,4,11,9,11,8,7,10,3,19
12,12,7,5,6,14,34,2,7,7,4,14,17,2,14,14,10,13,6,11,15,2,9,10,2,3,1,6,5,13,6,7,1,6,6,6,2,8,10,14,7,13,3,13,14,3,9,7,11,6
12,10,2,4,9,8,28,8,2,1,16,11,5,22,21,3,9,4,8,3,11,9,7,2,2,13,7,2,7,7,13,7,1,8,6,2,6,2,15,1,1,2,6,13,1,14,2,5,6,34
11,12,7,3,6,12,19,8,7,8,15,6,16,3,18,10,12,15,5,15,16,4,8,10,10,13,7,3,4,1,4,8,1,1,18,6,2,1,11,14,13,13,8,10,15,3,1,14,2,31
2,3,9,4,4,8,24,8,1,12,7,2,4,38,10,7,11,14,3,13,1,9,8,10,8,1,2,9,11,9,5,3,7,8,7,2,7,7,15,1,1,7,6,1,16,4,5,7,3,27
13,9,12,9,2,1,38,11,6,10,9,10,7,27,23,6,7,13,2,9,3,7,13,2,10,13,9,2,4,12,2,7,8,8,13,10,8,3,9,3,14,7,3,13,10,9,8,11,3,27
3,1,12,6,9,9,1,15,8,17,15,6,13,17,18,7,2,2,3,8,16,11,10,12,12,12,6,3,5,2,12,4,1,1,8,10,6,14,6,7,3,2,8,5,16,7,8,11,5,5
12,2,13,7,2,2,33,12,11,7,4,4,14,30,20,12,9,2,12,7,15,14,9,9,14,2,2,7,11,9,14,3,5,10,9,9,12,13,12,5,8,12,5,7,2,3,9,8,6,40
9,15,11,5,3,6,13,4,10,16,4,8,7,29,6,11,8,12,6,3,4,12,7,15,1,8,4,4,3,5,6,9,5,15,16,7,1,4,7,8,7,13,2,12,13,13,7,3,4,24
6,12,9,9,4,14,34,13,6,3,17,7,13,35,28,14,4,17,9,14,10,4,2,4,15,13,9,9,17,14,5,3,4,7,5,2,14,10,10,14,4,3,4,11,15,12,9,7,4,27
11,11,7,6,4,2,36,13,12,15,6,5,1,38,24,11,11,9,4,12,4,17,13,6,7,8,9,1,10,1,1,11,8,15,4,11,1,12,11,1,6,13,13,1,1,4,9,4,1,22
7,11,4,4,9,7,28,10,1,1,3,11,5,11,33,3,5,1,8,10,14,8,3,12,2,8,7,1,5,14,13,4,1,4,6,13,6,3,11,1,12,2,9,15,18,14,2,14,5,37
6,2,2,9,4,10,13,9,7,6,4,4,16,8,36,6,14,17,12,3,4,8,4,6,14,9,8,3,8,5,5,1,6,16,16,5,7,6,4,10,4,3,3,11,8,7,6,1,5,7
13,7,14,6,4,11,5,10,1,10,16,10,8,17,13,5,6,18,6,8,14,13,11,7,9,1,3,5,8,4,16,4,9,8,2,10,4,6,4,4,4,14,8,5,10,8,8,8,3,33
8,5,11,9,4,10,29,10,14,4,5,2,5,31,7,14,12,16,3,1,12,17,6,15,15,10,9,2,13,14,16,7,3,3,2,13,14,3,5,3,10,12,12,6,14,12,9,10,10,8
10,10,11,4,5,13,30,5,10,12,14,13,5,32,1,11,13,3,12,10,6,1,7,15,1,9,7,2,1,12,17,5,4,14,16,1,2,2,8,6,13,17,2,9,7,13,4,5,7,24
9,6,2,1,2,8,8,8,9,8,7,8,10,23,39,8,10,7,7,16,1,10,7,10,4,10,1,2,10,10,5,3,3,8,7,2,2,2,8,2,6,7,6,6,15,5,5,7,6,17
10,6,4,6,2,5,8,3,14,2,12,6,2,20,22,8,2,5,5,11,6,17,12,16,5,5,5,1,13,6,2,6,4,14,11,11,9,2,13,6,13,5,6,4,9,5,5,9,6,36
8,15,11,5,1,10,18,4,10,16,4,8,8,29,41,14,7,13,6,5,5,3,5,15,1,13,4,10,3,4,18,9,6,15,16,10,6,4,7,8,10,6,6,5,13,2,5,3,4,24
8,15,11,9,4,10,29,10,14,16,5,2,5,31,37,14,12,16,3,2,12,17,6,15,7,3,9,2,16,14,16,7,3,3,2,11,14,3,5,3,10,2,12,6,17,12,8,3,10,36
3,2,5,6,7,15,11,8,9,6,6,7,1,31,6,6,10,9,4,1,6,17,4,7,12,5,8,10,10,5,6,5,8,6,16,12,6,7,11,7,7,13,11,5,5,3,4,9,6,28
10,10,2,1,2,7,21,5,7,1,6,11,2,1,33,8,10,5,7,7,7,10,1,10,7,5,5,2,11,9,12,2,7,6,4,7,7,1,2,10,8,14,12,4,8,7,5,6,3,8
7,13,10,10,9,5,10,14,3,7,3,1,6,39,16,11,12,8,11,7,15,9,3,5,3,6,7,6,4,6,15,5,9,4,10,4,10,3,10,3,1,14,3,10,11,16,9,14,10,12
7,9,4,6,6,6,7,6,8,7,3,7,4,27,9,7,4,2,6,1,1,8,6,8,3,6,2,5,9,14,5,6,2,3,8,11,10,7,7,8,5,7,2,1,18,9,6,14,3,37
5,15,4,8,1,10,36,4,11,11,11,12,15,7,38,14,7,6,1,5,5,8,4,6,11,7,2,10,12,4,8,10,5,15,10,10,6,4,3,6,6,6,13,12,13,11,6,11,8,24
3,12,13,7,5,2,34,13,9,17,17,15,17,2,20,2,11,2,2,13,2,2,2,4,2,10,2,9,17,2,2,12,3,15,7,5,14,5,6,2,16,4,5,14,17,16,8,13,2,5
11,11,3,1,5,6,32,5,9,8,1,8,10,13,26,1,10,4,7,7,16,1,9,13,7,12,1,4,7,1,7,1,5,1,18,2,2,2,8,7,13,8,8,11,17,1,1,1,7,35
13,13,2,1,3,1,38,14,6,12,15,10,3,34,23,8,7,15,2,2,15,7,10,5,10,1,4,2,15,10,14,7,3,16,13,10,10,1,9,6,9,10,6,14,10,16,9,11,4,10
12,6,3,8,1,16,9,9,9,1,4,12,14,21,31,15,14,8,4,11,13,10,1,11,3,13,8,2,11,15,13,11,4,7,14,2,9,5,2,10,9,9,10,13,6,11,5,5,4,33
10,1,1,4,1,13,26,4,8,14,16,3,1,19,13,15,13,16,3,12,3,3,4,12,8,7,2,10,12,13,13,10,4,2,10,3,6,8,2,7,3,2,1,11,13,11,3,11,12,22
1,3,8,9,3,10,38,14,6,12,14,10,7,34,23,6,7,17,2,2,15,7,10,2,10,13,9,2,3,12,14,7,8,16,13,10,9,10,9,6,9,3,10,14,10,16,9,11,4,27
8,2,13,7,2,2,1,3,11,10,5,15,10,36,20,12,9,2,1,13,15,14,9,17,5,10,6,4,9,9,14,10,5,10,9,4,11,5,15,13,8,12,5,7,2,10,9,14,1,40
1,8,1,3,3,4,2,3,2,7,2,11,6,6,26,10,13,18,2,3,4,3,5,11,1,9,4,1,11,5,2,4,8,5,4,7,1,4,13,9,5,1,11,15,2,10,4,4,3,20
11,7,10,3,9,12,35,3,14,13,13,6,6,3,16,4,12,18,2,16,11,4,8,5,4,3,5,3,4,10,3,8,1,12,12,9,2,1,3,12,7,10,7,10,15,3,8,14,10,17
2,7,9,4,1,8,24,8,1,1,9,14,4,38,4,7,11,14,4,16,1,10,2,10,4,1,2,1,11,9,5,11,7,8,7,11,7,7,15,1,1,7,6,1,1,6,5,3,1,4
2,2,14,1,2,1,24,8,1,9,17,2,11,31,17,6,10,6,7,9,7,3,1,16,14,1,2,2,10,3,5,2,5,9,15,9,2,6,11,13,2,15,6,5,16,2,2,2,7,28
12,2,10,7,9,12,27,9,11,13,13,15,6,16,16,4,12,7,2,16,8,2,6,5,8,10,1,2,4,10,8,11,6,12,12,9,2,1,3,3,7,10,3,10,15,16,8,14,10,17
6,2,2,9,2,7,30,13,3,14,14,2,11,24,25,5,14,2,7,1,15,10,1,4,7,3,2,9,17,14,16,2,3,8,2,2,8,10,2,4,2,14,2,14,8,13,6,11,6,13
2,11,11,10,9,10,29,5,3,6,11,9,12,14,26,8,1,2,9,3,11,2,12,4,1,9,5,1,6,6,3,1,1,12,17,3,7,16,14,6,1,8,1,3,4,4,5,1,8,4
9,1,7,5,6,2,21,13,8,11,11,13,7,27,27,13,8,14,9,7,15,1,10,15,15,11,1,4,17,12,6,3,3,6,18,6,2,11,7,5,9,13,12,14,14,12,9,7,3,29
2,11,7,3,4,6,11,13,7,4,3,9,6,40,36,5,14,1,8,13,11,16,5,12,1,8,9,8,8,5,15,4,8,9,14,1,7,8,5,7,11,1,12,11,14,4,2,1,5,21
13,14,5,6,6,15,15,14,3,7,3,1,6,31,32,15,12,8,3,16,10,5,8,5,7,6,4,3,4,8,8,4,3,4,10,4,1,11,9,14,7,10,1,5,10,10,9,8,10,38
10,11,3,1,5,14,5,5,12,12,13,13,12,22,33,8,10,5,9,10,13,10,9,5,7,9,5,2,7,9,12,3,4,14,5,7,10,10,5,12,8,8,12,7,6,5,5,1,3,15
11,12,11,3,9,12,16,9,9,13,14,10,4,17,40,1,12,4,3,2,5,4,5,1,11,4,9,9,4,1,3,1,6,12,18,3,12,4,4,4,7,17,10,11,14,1,8,8,10,35
5,14,12,6,9,8,17,3,8,9,7,11,5,22,21,7,9,5,3,15,16,17,10,5,6,3,8,1,12,9,1,5,1,14,11,11,6,8,13,5,1,17,8,2,11,2,2,10,5,3
3,6,3,3,2,16,35,4,11,12,4,13,11,24,42,12,13,8,5,9,13,12,1,7,14,4,4,7,2,6,7,4,6,9,9,9,12,13,11,7,8,8,10,1,2,3,3,8,6,28
11,11,6,6,5,5,36,5,9,8,3,10,7,23,12,1,7,4,8,16,13,7,9,13,10,11,5,2,7,1,4,3,6,1,5,5,13,2,9,12,16,8,1,3,10,7,1,1,6,18
5,11,3,1,5,14,5,7,12,4,13,13,7,5,19,2,9,5,9,10,13,7,10,5,4,10,5,2,7,10,18,5,4,3,5,3,10,9,5,12,12,4,10,3,10,2,8,8,2,18
2,2,14,1,2,1,24,2,2,9,17,2,5,31,17,6,2,6,7,9,7,10,1,16,14,1,2,2,2,3,7,2,5,9,2,1,2,6,11,13,2,15,2,5,16,2,2,2,5,2
9,6,4,4,2,4,9,9,9,8,2,3,6,6,6,9,8,7,3,5,7,10,4,6,5,11,5,1,6,5,13,3,4,7,1,6,9,2,3,12,5,1,13,11,5,6,5,6,6,6
9,8,5,3,4,8,11,8,3,10,14,14,4,17,4,4,1,14,4,14,10,17,2,4,7,2,7,1,11,13,6,5,7,7,1,11,4,15,14,15,1,1,5,1,1,4,9,4,5,34
4,12,3,3,1,12,12,2,9,12,13,15,8,34,6,12,1,7,2,1,13,16,7,2,7,13,1,4,10,1,6,3,5,14,9,10,13,10,1,8,1,8,10,1,13,5,5,10,10,23
4,5,9,8,2,14,21,3,7,5,17,4,15,40,20,14,10,17,9,12,9,14,6,1,14,5,5,8,8,3,15,10,1,6,5,9,14,5,10,1,17,3,7,11,14,3,9,7,1,22
10,12,11,1,4,7,29,13,14,3,10,7,4,35,15,8,12,10,2,2,12,8,12,8,7,3,8,8,13,14,16,12,3,3,2,10,7,10,12,8,13,4,4,14,3,7,8,2,4,36
6,10,14,1,5,7,23,5,1,6,17,2,8,31,33,8,12,11,7,8,8,10,11,16,7,1,6,2,12,9,12,2,6,8,2,10,8,6,6,4,2,14,2,5,16,8,8,2,3,8
4,12,9,3,9,4,16,9,9,13,14,4,4,17,40,4,4,14,3,5,4,4,5,1,3,4,9,9,4,14,5,11,3,7,18,11,4,4,4,7,4,3,4,1,14,2,4,8,4,30
3,1,14,1,4,10,25,8,6,17,14,10,3,11,12,11,2,13,1,15,1,15,11,6,13,12,6,9,3,3,15,2,9,1,11,12,6,9,6,6,10,14,11,9,7,6,1,1,2,25
9,1,11,9,9,15,21,9,11,8,9,10,7,34,5,13,12,5,10,17,15,10,11,16,10,3,4,9,14,14,3,6,4,12,8,12,2,10,4,14,4,3,6,11,3,4,6,11,7,24
5,5,7,7,9,6,5,6,5,11,5,5,14,5,34,7,10,4,9,12,13,5,6,5,4,11,4,1,5,2,4,10,1,5,5,9,5,5,13,5,13,4,7,10,4,2,4,5,4,22
10,5,9,8,4,14,32,3,6,3,10,7,15,13,11,7,8,15,9,1,10,4,8,5,7,5,4,9,11,8,9,3,3,7,5,2,14,10,10,14,8,10,9,2,15,12,9,9,4,27
3,11,1,9,5,7,6,10,8,3,10,15,12,22,8,15,14,5,8,9,14,16,5,5,7,3,8,1,15,12,11,3,1,14,15,3,13,10,2,6,9,16,8,2,6,15,1,10,8,23
