V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
18,7,4,2,37,6,11,2,6,27,1,6,8,15,9,11,17,5,10,7,1,12,17,7,14,2,7,2,2,15,12,12,9,29,2,8,13,7,8,9,19,15,40,18,12,2,8,10,7,20
17,4,6,7,21,9,2,27,4,23,6,6,8,12,8,12,8,5,11,10,4,5,20,23,8,8,12,2,3,9,24,9,2,6,13,14,8,11,10,3,6,7,22,12,15,6,6,6,10,38
3,3,3,4,3,4,8,2,3,8,5,3,3,13,10,1,3,8,9,13,1,3,31,36,7,1,3,11,1,3,11,12,2,3,3,8,3,3,4,4,11,9,12,11,16,9,3,7,9,7
11,11,11,1,16,4,7,10,9,14,5,1,7,13,12,11,8,8,5,9,2,5,3,18,16,6,11,6,1,13,10,5,14,18,1,12,11,3,3,3,3,12,17,14,12,11,1,7,3,14
7,11,3,7,24,3,2,3,7,26,8,6,7,5,31,6,8,13,3,6,8,1,34,9,15,2,10,12,4,11,35,13,6,28,2,1,12,5,3,6,35,8,25,28,1,8,1,3,3,8
6,7,4,5,8,13,9,28,12,7,5,6,1,14,21,8,1,2,4,6,5,8,34,9,20,5,8,7,5,7,7,9,14,29,2,9,2,11,6,7,2,3,36,7,6,5,3,5,7,29
2,16,9,7,2,7,2,2,13,2,6,7,4,11,9,3,8,8,2,1,6,2,28,8,24,6,2,9,1,9,5,9,4,8,13,14,3,3,2,11,26,2,26,8,8,9,2,6,1,2
4,4,9,5,39,12,3,24,13,35,7,10,5,12,22,7,5,5,4,4,5,8,34,23,23,4,14,13,7,5,8,6,2,30,5,4,10,13,8,3,33,2,14,33,10,11,5,6,13,38
6,4,12,2,16,5,10,28,12,23,8,3,2,15,16,7,15,6,12,10,2,3,40,33,23,2,14,6,7,6,18,12,13,29,2,6,8,6,2,6,25,16,36,18,12,9,1,11,4,29
12,12,4,5,5,6,7,8,3,30,7,10,4,5,2,3,1,1,15,7,4,1,17,40,11,8,5,6,8,12,19,16,14,4,14,7,13,15,8,8,26,2,40,23,11,1,9,12,9,12
11,9,4,7,35,5,1,32,5,11,6,12,5,4,29,9,16,7,10,2,7,3,5,12,31,11,15,8,1,6,29,11,2,34,3,7,6,2,2,1,35,16,20,10,2,4,1,10,4,1
13,15,13,2,32,4,1,23,3,19,7,11,1,8,10,5,2,10,8,6,2,12,10,9,38,1,6,2,6,2,25,14,1,36,8,9,2,10,10,2,27,4,34,2,2,13,6,2,10,15
13,8,9,6,13,3,3,20,12,28,8,3,2,3,12,11,17,11,11,3,9,6,35,34,19,8,4,6,4,9,22,3,4,16,10,2,9,11,10,8,28,12,27,32,11,6,1,1,5,22
15,2,7,3,18,15,13,25,6,29,5,2,6,5,36,8,2,13,9,5,8,15,23,27,30,12,2,15,7,10,35,5,12,36,8,2,13,13,2,4,33,3,8,40,2,1,9,5,11,33
7,11,15,5,37,4,6,8,7,16,5,10,8,5,20,11,13,1,10,14,4,1,17,40,29,1,15,5,5,12,20,16,8,2,14,13,12,14,2,9,25,14,6,29,15,1,9,12,4,16
7,2,16,6,12,8,10,33,2,30,8,11,10,8,30,3,15,11,8,3,9,6,35,27,38,8,13,16,4,10,22,3,6,16,8,9,2,10,12,14,28,3,15,2,14,1,2,3,4,22
5,4,15,4,16,9,3,27,4,32,7,10,1,8,36,12,11,6,8,12,5,12,17,23,16,1,15,1,5,5,19,12,15,26,4,1,5,7,3,6,14,11,4,16,8,1,6,6,10,19
10,4,1,5,39,6,5,16,6,35,7,10,9,12,16,7,5,5,2,4,9,3,23,16,23,4,15,13,7,5,8,5,8,30,5,4,13,13,2,3,33,2,14,18,2,11,9,11,13,38
17,11,7,4,20,6,2,6,13,14,1,2,6,2,21,3,16,9,13,13,5,2,34,21,33,7,10,16,8,2,10,11,10,22,2,12,4,3,13,12,29,5,11,36,12,11,6,7,3,8
12,3,15,5,25,8,6,30,11,17,5,10,7,5,12,10,8,5,3,6,7,9,26,32,22,9,15,13,4,11,7,5,8,8,2,13,12,11,6,6,34,6,4,39,13,10,2,12,8,8
12,16,9,4,10,9,3,37,5,18,6,6,11,12,37,3,13,8,11,10,6,3,31,35,18,8,17,14,3,9,24,9,10,30,5,14,8,3,8,1,17,5,26,34,9,4,8,6,4,17
15,11,10,3,27,11,12,5,10,29,8,12,3,6,3,9,4,11,5,6,2,4,19,6,7,4,3,6,6,6,27,5,12,16,7,12,13,4,5,14,13,12,37,3,17,11,4,5,10,10
4,6,5,3,25,1,11,30,14,6,3,2,2,1,38,10,12,4,5,2,2,5,26,6,12,9,11,6,8,12,15,2,5,29,6,5,1,6,10,5,2,6,30,26,5,10,6,2,2,36
4,14,2,1,2,3,11,21,5,5,8,5,7,14,4,4,11,8,7,3,1,4,5,5,31,4,12,5,2,1,5,2,7,5,10,4,10,12,2,4,5,5,28,23,9,14,1,11,5,5
4,5,13,2,29,7,2,31,5,10,3,1,5,4,25,9,9,3,4,7,6,8,5,12,28,7,2,10,2,5,13,8,9,32,15,1,2,4,1,7,15,5,32,33,3,4,8,6,6,35
17,5,11,6,24,11,1,29,6,2,3,12,6,15,24,4,16,6,12,2,7,3,9,33,31,11,14,8,1,6,29,11,14,34,3,6,10,2,2,6,32,16,21,19,12,12,1,10,9,18
3,12,11,2,19,2,6,8,11,26,6,10,8,3,39,5,6,5,10,11,6,7,22,37,3,10,15,2,1,2,8,3,2,4,14,2,12,15,4,2,21,4,29,23,1,3,9,12,9,35
5,9,3,7,3,10,3,36,12,20,5,8,5,16,3,3,9,2,11,13,2,3,31,36,22,1,4,3,3,10,28,12,11,3,3,9,4,4,10,6,20,11,12,4,6,4,3,9,6,4
13,15,3,4,11,4,3,35,8,36,2,13,1,13,36,12,2,10,8,6,2,1,10,8,38,1,6,15,6,2,3,12,10,36,3,1,8,3,3,6,3,9,24,5,12,10,6,7,10,15
4,8,7,4,5,15,9,25,10,17,8,1,2,9,26,7,15,12,8,5,1,6,29,28,21,8,13,15,4,1,27,8,15,16,16,15,6,1,13,4,33,5,18,19,8,10,7,8,11,34
11,10,4,1,5,14,7,36,1,15,5,8,10,8,35,3,9,1,7,7,9,6,12,26,32,10,4,7,2,10,14,4,14,6,11,11,3,12,12,10,14,3,39,2,14,6,5,1,5,9
5,4,13,5,16,5,5,39,6,32,8,6,2,11,3,6,15,6,2,10,4,5,23,33,35,1,15,2,7,6,6,12,11,6,4,5,13,11,5,4,6,2,6,2,14,6,4,2,6,8
12,5,2,2,2,2,2,5,5,5,7,5,8,5,4,4,7,3,4,4,5,4,5,39,5,4,2,5,4,5,20,2,4,5,5,11,5,2,2,1,5,5,5,5,1,5,5,12,12,5
16,12,8,4,33,13,5,37,1,16,8,9,11,11,3,6,16,12,15,14,1,1,38,34,17,8,9,14,3,6,24,9,10,9,9,4,13,14,8,1,17,16,18,20,8,14,2,1,3,7
7,2,4,3,8,8,10,12,2,26,8,11,10,8,21,5,13,13,8,7,8,6,10,39,38,12,2,8,2,9,35,8,6,12,8,9,2,4,12,2,10,8,25,2,14,8,5,2,7,32
9,3,14,5,39,10,2,13,7,20,8,10,9,16,14,10,9,5,12,9,9,9,16,12,14,2,17,7,3,11,28,7,8,21,7,8,3,5,10,6,20,11,2,25,9,6,8,11,12,13
10,9,9,8,35,9,9,20,4,26,6,1,5,4,12,7,17,2,10,2,5,6,34,14,16,8,14,16,7,5,22,11,2,34,3,8,13,1,8,4,33,2,9,34,2,2,5,6,5,4
17,3,3,2,16,6,10,37,11,24,1,6,3,8,27,3,2,8,13,8,2,2,32,11,3,2,3,7,2,2,10,3,10,22,3,15,8,11,8,4,22,9,28,11,1,14,3,7,10,29
11,16,9,1,25,13,2,31,13,27,9,12,10,11,11,2,14,13,9,10,6,9,15,32,1,12,17,13,2,6,26,13,2,15,7,4,9,4,1,10,34,13,14,39,13,9,8,7,8,24
1,1,1,4,15,13,10,15,1,27,9,1,9,1,9,3,10,4,2,1,6,4,1,7,20,5,11,2,3,6,17,4,9,15,4,3,1,5,1,5,11,13,14,24,17,9,4,1,11,27
5,12,9,7,32,3,12,29,13,13,8,13,5,2,34,11,2,13,7,3,7,8,14,10,35,3,8,7,1,10,29,9,14,33,11,6,4,5,2,7,15,3,19,34,6,1,3,5,4,17
10,14,16,7,21,9,3,11,6,32,1,7,7,4,31,12,17,2,10,4,5,6,34,14,16,8,14,9,7,1,22,9,3,26,13,8,13,1,3,4,27,2,32,30,2,8,5,6,5,25
18,16,16,4,29,11,3,26,2,19,8,10,3,12,34,11,11,6,8,10,7,12,30,22,11,1,3,3,8,5,30,12,1,36,5,1,3,15,10,2,20,3,7,17,11,6,8,14,1,25
3,1,11,4,31,6,7,32,4,14,2,7,11,9,33,1,14,8,13,2,5,2,27,23,33,8,2,10,6,15,22,9,9,31,1,14,4,6,3,12,29,15,7,36,4,11,6,7,3,27
14,3,8,2,8,8,10,12,13,14,6,2,5,6,13,7,13,13,9,7,6,8,18,37,24,6,14,6,5,2,2,7,5,12,8,11,6,5,12,10,24,2,10,14,13,2,5,4,7,6
14,5,14,6,20,5,12,34,6,28,8,12,2,12,3,9,5,5,4,4,1,5,15,12,34,12,14,8,7,9,32,11,2,30,14,2,6,7,13,10,22,2,21,36,11,4,7,8,4,23
15,1,7,4,18,13,2,10,2,36,4,9,3,14,15,8,2,13,7,10,9,8,32,30,18,9,8,4,4,9,30,15,5,1,11,3,3,5,1,7,27,1,25,22,6,13,3,5,10,17
14,11,7,7,15,2,1,33,14,10,9,12,6,6,21,10,14,9,9,12,7,2,19,21,7,7,13,6,1,7,36,11,11,31,7,12,10,10,5,4,13,9,1,36,6,6,2,12,9,35
10,2,9,4,10,1,9,23,4,26,8,7,5,12,4,9,14,10,14,2,7,2,4,10,4,8,4,8,2,9,23,9,2,30,12,8,13,10,8,4,6,2,9,25,9,14,5,6,5,7
5,8,6,7,26,14,5,22,4,12,3,3,4,6,17,4,7,10,5,14,9,2,27,40,26,5,9,2,7,9,30,11,14,19,14,6,11,14,8,8,16,8,31,20,15,13,1,2,6,16
3,1,11,4,34,9,6,32,4,14,2,7,11,9,33,1,14,8,13,13,5,2,27,23,16,8,2,10,7,15,26,9,9,20,1,14,4,6,3,12,29,15,7,16,4,11,6,7,3,27
5,16,12,7,37,9,3,32,5,7,6,12,5,12,37,9,10,3,11,10,1,3,33,33,31,2,17,14,7,6,29,11,10,4,3,14,8,10,8,8,35,16,20,25,2,4,4,11,4,31
5,9,10,4,13,11,5,23,6,19,4,1,8,6,6,12,11,4,8,5,2,5,10,39,6,10,5,2,2,3,6,8,11,35,16,5,7,4,10,12,6,6,6,9,8,6,4,2,10,39
6,10,3,1,28,14,10,38,1,15,3,5,7,3,35,13,2,1,7,7,6,6,7,29,32,3,16,7,7,12,14,6,12,7,11,2,3,11,11,1,7,3,39,13,1,1,1,1,4,1
18,4,13,2,4,7,4,15,10,33,2,1,8,4,34,3,4,4,3,11,6,3,25,4,28,10,4,2,3,8,4,4,16,32,16,3,4,4,1,7,15,8,27,31,3,4,4,13,11,28
10,11,9,4,15,8,2,5,4,26,8,7,5,12,15,4,5,8,5,12,5,15,14,10,3,4,3,12,1,5,23,2,4,16,5,8,13,5,8,3,13,12,5,25,17,4,5,5,4,22
9,3,14,5,39,10,6,13,7,20,8,10,9,16,14,10,9,5,4,9,9,9,16,16,13,9,15,7,3,11,28,7,8,21,7,13,3,5,10,6,20,11,2,39,9,6,8,11,12,6
11,8,13,6,4,7,4,15,10,33,5,12,8,1,34,5,14,13,3,11,6,6,25,4,28,12,10,10,2,3,31,15,9,32,16,4,7,10,1,9,23,8,15,32,15,8,9,3,5,20
10,9,8,8,35,5,9,20,5,7,6,1,5,4,29,9,17,2,10,2,1,6,5,12,12,8,13,9,7,5,13,11,2,34,3,7,10,2,2,4,33,5,9,10,2,2,1,6,3,1
14,5,14,6,36,2,12,34,6,37,4,12,6,12,32,11,5,1,4,12,4,11,2,15,34,12,14,1,7,2,32,11,2,11,2,15,6,7,13,8,7,1,21,36,11,4,7,8,4,36
11,16,9,4,25,13,2,31,13,3,6,7,10,11,2,10,14,3,6,10,7,5,15,32,1,2,17,13,5,9,7,13,2,30,9,14,9,4,6,10,34,2,14,39,13,9,8,6,8,6
15,1,1,3,22,13,4,21,13,21,7,12,3,1,22,7,10,13,12,10,7,9,9,30,7,5,15,4,3,2,9,15,6,22,4,4,9,14,12,13,34,3,37,17,7,12,3,7,3,8
10,2,7,1,30,8,9,11,1,25,5,5,6,14,10,4,13,1,2,3,10,12,21,26,2,1,12,7,6,9,7,6,10,3,14,7,10,11,3,1,1,4,12,34,6,2,7,8,4,29
15,3,9,6,9,15,13,10,2,26,8,2,6,3,36,11,17,1,9,11,1,8,23,25,30,12,14,15,5,7,33,5,6,12,3,2,13,13,10,2,24,16,33,23,13,2,9,5,5,20
10,5,9,8,39,9,2,33,13,26,6,10,5,12,15,9,5,8,14,4,3,7,15,12,3,8,17,8,7,5,23,11,2,30,5,8,13,5,8,3,17,2,14,25,2,11,5,12,4,35
14,5,13,2,4,6,4,15,10,33,5,1,8,5,7,3,1,5,3,11,2,6,25,27,28,10,4,7,8,2,31,6,16,32,16,13,4,4,1,7,15,8,27,37,14,11,5,13,11,28
15,2,5,3,37,14,6,25,7,34,5,13,8,14,39,11,4,12,5,14,4,12,17,15,37,2,9,15,3,10,35,8,14,23,16,5,11,15,8,9,23,8,20,6,11,2,8,4,7,16
6,2,13,1,11,3,3,35,5,23,3,3,8,13,17,13,12,9,2,3,5,1,41,26,35,8,12,2,7,10,14,6,10,7,14,1,3,11,3,10,7,3,19,13,11,1,1,14,10,21
14,3,9,2,26,15,1,12,2,26,8,2,5,3,16,2,13,9,9,4,5,3,23,25,30,8,14,10,5,9,26,7,6,12,14,6,13,5,2,2,15,2,25,13,11,2,5,5,4,6
15,15,8,5,27,4,1,19,5,6,6,13,1,6,10,2,4,4,9,6,2,3,29,22,19,4,6,10,6,8,36,15,12,20,7,4,8,10,5,1,13,9,34,14,3,10,7,4,2,10
12,11,4,2,8,14,6,8,13,17,6,2,8,11,39,7,3,13,10,7,6,12,18,37,21,7,14,8,8,7,13,7,9,4,16,11,12,15,12,4,26,4,10,23,3,12,9,3,9,4
7,11,15,5,1,8,6,8,7,32,5,10,8,5,20,11,13,1,10,14,4,1,1,40,29,1,15,5,5,10,20,16,8,2,11,13,12,14,2,9,25,14,6,29,15,1,9,12,4,16
9,6,1,5,25,10,11,30,14,6,3,10,9,1,38,10,12,13,4,1,2,5,12,6,21,9,11,6,8,12,27,8,5,34,13,9,1,5,10,5,18,6,25,37,5,10,4,2,2,36
12,16,14,5,23,7,3,6,3,22,2,11,3,12,37,3,11,3,6,3,6,14,6,32,11,3,17,13,6,13,20,3,1,18,15,9,7,11,11,10,35,8,17,4,3,12,8,6,6,24
10,6,13,4,3,5,12,17,3,17,2,7,4,9,3,9,2,11,10,2,10,2,2,17,7,8,11,3,6,14,32,14,11,3,3,15,10,10,4,4,16,4,16,3,9,12,2,7,2,7
4,11,10,5,14,9,7,36,9,14,5,1,11,8,28,12,11,8,5,9,2,3,26,15,16,4,11,6,1,5,3,2,4,20,12,12,8,7,3,3,14,12,13,40,4,11,3,11,3,12
9,1,9,6,2,7,2,10,2,10,7,9,4,6,12,8,8,7,8,1,5,8,5,21,10,7,8,10,5,8,34,9,14,1,9,13,5,9,11,7,10,5,5,10,6,5,2,4,1,2
10,7,6,4,11,13,2,28,11,23,3,6,6,3,2,8,8,3,2,6,3,6,31,11,7,2,3,7,4,7,12,9,8,9,9,6,8,8,5,4,2,7,7,12,6,7,3,5,7,8
15,11,3,3,27,10,12,17,9,29,8,12,3,12,15,12,5,3,5,14,1,15,32,25,3,4,3,7,1,5,3,5,4,16,7,12,5,1,8,14,13,12,5,3,17,11,3,5,10,22
17,1,1,6,36,2,12,34,2,37,4,12,4,1,26,4,10,13,15,12,4,6,2,5,34,12,11,7,3,2,22,8,9,24,2,15,1,10,13,8,7,1,14,36,11,6,2,1,12,36
4,15,13,2,32,6,1,23,6,34,1,1,1,8,10,5,7,5,8,6,2,12,10,9,38,1,6,2,6,2,25,14,1,36,8,9,2,4,10,2,27,4,34,6,2,2,6,2,10,15
7,13,3,1,28,3,3,38,11,24,3,5,7,3,27,4,15,6,7,3,7,13,35,29,8,5,16,3,4,3,8,6,3,35,2,2,12,11,11,2,8,3,3,33,1,3,1,3,5,1
3,16,4,4,32,9,6,32,4,14,2,7,11,9,33,1,14,8,13,13,9,2,9,13,16,8,2,9,7,15,26,9,9,20,13,14,3,6,3,12,26,15,1,16,4,2,7,6,3,27
1,1,1,1,22,4,10,26,1,35,9,10,9,1,38,10,2,13,7,1,8,9,12,29,19,9,16,6,5,12,17,13,9,15,11,4,1,9,11,5,18,13,24,37,11,9,9,4,2,27
10,2,2,4,7,8,7,14,2,30,6,1,5,5,7,4,13,12,15,4,5,6,2,13,4,6,7,11,3,3,27,2,4,9,12,8,13,5,8,4,14,2,38,25,11,14,5,12,5,17
5,12,9,6,30,3,1,29,8,2,8,3,5,13,24,4,16,9,2,3,5,3,14,10,35,8,14,8,1,9,29,4,14,12,14,6,13,5,2,10,32,3,19,13,11,1,1,14,4,22
17,3,11,7,17,3,3,21,4,24,1,7,7,12,31,3,8,8,11,3,7,1,34,23,22,8,2,9,4,4,5,9,3,8,13,1,4,3,3,4,29,15,7,30,9,8,1,6,3,19
14,11,10,2,38,11,7,26,2,14,6,2,3,7,28,11,2,1,7,7,6,12,18,37,24,11,2,9,8,12,30,14,9,13,10,11,1,3,3,2,26,2,1,28,3,9,9,14,1,27
15,1,11,6,15,11,1,35,6,2,3,13,6,15,23,4,16,1,9,6,7,3,9,33,15,11,14,8,1,6,23,15,5,34,10,10,5,2,9,6,31,16,22,19,12,10,5,7,2,15
4,5,5,3,20,3,1,21,10,5,3,5,2,15,4,4,12,13,4,3,7,4,5,5,28,10,14,8,4,10,5,2,14,5,2,4,10,12,2,4,5,14,4,23,9,5,1,3,1,5
10,7,6,4,18,13,2,28,5,10,3,6,6,6,2,8,9,3,9,6,5,2,4,11,7,7,3,8,4,7,10,9,9,17,9,6,4,10,5,4,32,7,35,19,6,4,4,6,6,8
14,11,10,4,38,11,12,26,2,14,6,2,3,7,28,11,2,1,7,4,6,14,18,37,24,8,11,9,6,9,30,14,4,13,10,11,1,3,11,8,26,2,11,22,3,12,9,5,5,40
12,7,7,7,6,1,3,1,3,1,7,6,7,3,1,4,6,1,15,13,3,4,33,1,25,5,8,12,2,6,34,9,10,9,2,7,1,11,6,1,6,3,32,7,1,3,1,12,5,1
15,12,9,2,37,14,11,36,11,16,5,10,8,2,19,4,13,9,15,1,1,12,9,36,37,1,12,11,3,10,7,8,9,23,14,9,12,7,8,6,30,5,40,38,6,9,9,9,9,4
9,12,4,2,5,6,9,6,13,2,7,1,4,2,6,3,9,6,2,13,7,2,14,5,13,8,12,6,8,7,34,11,10,24,3,12,10,3,2,6,26,4,37,9,12,10,6,2,3,38
5,8,3,7,19,13,5,22,13,12,6,11,11,16,3,12,4,2,2,10,7,7,21,36,35,1,15,2,8,8,6,7,1,1,14,5,10,8,10,6,3,4,10,4,1,12,6,2,6,4
17,11,11,4,20,8,7,20,6,14,3,2,6,7,24,7,2,6,12,2,2,5,3,33,33,6,14,6,1,13,10,5,14,18,1,12,11,3,3,10,32,12,21,19,12,11,1,7,9,14
4,5,13,2,29,7,2,31,5,10,3,1,5,4,9,9,9,3,4,13,6,8,5,12,28,7,2,10,2,5,13,9,9,32,15,1,4,4,1,7,15,5,32,10,3,4,8,6,3,35
13,8,16,6,28,3,11,38,12,28,8,5,3,3,12,11,6,8,8,3,1,6,35,34,35,8,6,8,1,9,30,3,10,3,10,6,9,8,10,2,5,12,27,32,11,6,1,1,5,5
6,3,14,5,31,4,10,13,8,25,1,5,3,13,33,12,11,7,3,5,1,10,39,16,31,2,9,15,6,2,2,9,7,5,12,5,5,5,3,12,31,9,28,6,16,9,7,3,10,32
15,8,7,3,27,4,13,25,9,29,8,2,6,6,36,11,17,4,5,14,1,15,19,25,30,8,11,15,3,13,33,5,12,16,7,12,13,13,5,4,13,12,17,3,17,11,9,12,11,33
13,4,8,4,11,15,3,20,8,11,6,6,1,9,35,3,3,2,11,2,2,3,29,4,22,2,13,9,3,4,13,3,4,4,13,5,8,11,3,1,35,5,12,30,9,10,3,7,10,23
18,11,16,3,27,8,11,25,12,19,8,2,3,7,17,11,1,6,4,14,4,12,34,25,30,6,11,6,8,13,33,5,5,16,10,12,2,6,6,11,26,12,17,6,11,7,4,2,8,40
6,2,3,1,36,8,2,38,1,36,1,11,10,14,1,4,9,1,7,14,9,6,32,1,32,12,4,7,7,6,14,6,8,7,11,9,3,11,1,10,7,1,39,1,14,1,1,8,10,1
9,13,3,3,28,3,10,38,6,38,3,5,7,3,17,7,2,6,5,3,4,4,35,5,20,5,3,3,4,7,30,6,3,2,2,6,10,8,6,8,8,5,3,20,15,7,1,3,5,30
3,11,10,3,14,15,8,37,7,14,6,1,11,8,13,12,4,8,5,9,2,11,26,15,39,4,9,15,1,10,35,16,5,10,12,15,8,7,10,3,7,1,13,40,1,11,8,11,7,39
4,4,9,5,39,9,12,16,13,35,7,10,5,12,15,7,5,5,10,4,3,7,15,31,23,2,17,13,7,5,8,5,2,30,5,8,13,13,8,3,33,2,14,17,2,11,9,6,13,38
4,4,9,5,39,12,12,16,13,35,7,10,5,12,22,7,5,5,4,4,5,8,34,23,23,4,14,13,7,5,8,5,2,30,5,4,10,13,8,3,33,2,14,17,10,11,5,6,13,38
4,10,4,2,8,6,7,9,8,34,1,1,8,2,35,5,7,5,8,11,2,7,10,20,9,1,7,9,2,2,9,3,4,22,8,11,2,11,3,7,1,12,8,31,2,2,3,14,10,9
12,2,3,1,37,5,8,11,8,24,1,2,7,11,35,3,8,13,6,3,2,5,26,40,9,6,16,6,4,12,14,16,13,25,15,5,1,4,11,5,3,12,36,2,8,9,1,12,11,24
13,5,10,7,24,8,6,24,14,12,5,4,10,4,19,4,13,3,4,4,1,14,11,19,6,1,13,10,3,14,13,10,9,27,4,9,7,14,8,3,30,6,22,3,10,4,3,11,4,11
4,6,5,3,25,1,8,30,14,6,3,2,2,1,38,10,12,4,5,2,2,5,26,6,12,9,11,6,8,12,15,2,5,29,6,5,1,6,10,5,2,6,30,4,5,10,6,2,2,36
4,4,2,3,33,13,10,18,9,2,5,12,9,5,6,11,11,4,2,2,2,4,26,8,19,2,11,6,6,6,3,2,13,20,4,4,8,6,6,5,18,4,30,20,4,5,3,2,2,12
6,15,4,5,35,9,3,35,12,23,7,13,2,2,17,10,1,2,4,1,1,8,34,9,20,1,8,6,5,6,18,15,14,29,2,6,3,3,6,7,18,5,36,7,7,5,4,5,7,37
2,4,2,2,2,2,2,2,9,2,1,12,2,5,9,2,5,4,2,2,2,2,26,8,2,2,2,6,2,2,2,2,5,5,4,4,8,2,2,11,2,2,2,20,4,5,2,2,2,2
13,4,7,4,5,15,9,25,10,28,8,4,2,9,26,3,3,11,11,4,1,3,29,28,34,8,13,9,4,4,13,1,16,16,1,15,6,1,13,14,33,5,27,38,11,10,7,8,4,23
6,1,1,6,22,12,10,13,13,21,7,12,5,1,22,7,10,13,12,5,7,4,39,28,23,7,14,10,7,2,2,15,7,5,4,4,5,5,12,12,31,2,28,17,7,2,5,3,12,29
14,3,2,7,5,9,6,6,13,3,6,2,6,2,13,10,6,1,9,1,2,8,23,20,13,6,14,15,5,10,15,5,5,12,2,10,6,3,6,1,24,9,4,14,13,9,3,4,9,6
15,10,14,7,40,8,1,22,7,21,3,2,2,13,8,4,15,9,2,6,6,13,21,19,25,11,6,2,6,8,6,16,14,34,14,5,11,2,11,6,31,9,19,1,15,10,5,7,2,15
14,5,13,7,10,7,12,17,10,36,2,9,3,12,15,8,5,10,3,14,6,8,9,1,24,12,2,8,6,9,7,15,12,32,10,14,4,1,1,7,22,10,24,40,3,4,2,13,10,28
8,8,13,2,40,11,4,17,10,17,2,7,2,9,3,9,15,11,10,7,10,5,18,17,7,10,13,8,6,14,2,14,11,17,3,15,10,12,4,4,15,2,16,19,9,12,4,3,11,7
17,2,7,6,36,12,12,34,12,37,4,8,6,14,32,5,14,8,13,12,8,11,2,15,34,12,10,16,7,2,22,11,5,11,14,15,7,5,13,8,29,8,31,32,11,1,7,8,12,16
4,11,10,4,38,8,7,5,2,14,8,2,3,7,28,11,2,11,15,4,2,4,8,6,26,9,11,6,8,13,16,2,4,13,10,3,1,3,10,8,26,6,11,15,4,13,4,5,1,40
17,4,9,7,5,12,3,20,13,17,8,4,6,12,14,11,17,6,1,1,9,5,20,14,19,1,12,3,4,1,22,1,16,8,1,15,13,1,9,14,33,13,27,7,8,6,8,4,8,26
10,3,7,2,3,14,9,4,3,12,2,3,4,15,12,9,12,9,10,2,10,2,21,11,13,8,2,3,6,10,18,15,10,3,14,1,10,10,3,1,1,4,10,3,12,12,2,1,3,29
3,1,13,2,41,4,8,25,5,11,2,6,4,4,37,3,4,6,11,13,6,3,8,29,4,2,13,14,3,12,24,2,9,32,16,5,8,11,4,1,23,5,23,6,9,4,9,7,4,34
6,3,10,5,26,11,13,24,14,23,5,12,10,4,20,4,3,1,15,2,6,12,18,26,28,11,3,7,5,12,26,14,9,17,2,2,10,3,3,2,25,2,38,28,13,9,1,3,9,27
10,11,9,8,15,8,2,33,3,26,6,11,5,12,15,4,5,8,10,12,5,15,7,31,3,4,10,16,1,5,23,11,4,28,5,8,13,5,8,3,13,2,29,36,2,11,5,12,4,35
14,11,14,7,21,8,10,26,13,14,6,1,5,6,24,7,4,13,9,8,6,9,3,37,24,7,14,6,8,2,32,11,1,15,3,12,8,5,5,10,13,12,21,39,7,2,9,4,9,14
2,3,14,4,9,2,2,2,2,34,1,11,4,15,12,8,11,8,7,11,8,8,13,8,22,2,17,9,6,9,1,9,1,1,5,1,12,1,10,11,10,9,28,26,9,7,2,6,1,2
2,6,11,6,25,5,8,30,14,21,4,12,2,11,5,11,16,4,2,2,2,5,30,24,1,6,14,15,7,12,15,11,5,29,6,8,6,6,10,10,4,6,30,36,13,11,7,2,6,36
14,12,9,6,30,3,1,29,8,2,8,3,5,13,24,4,16,9,2,10,5,3,14,10,35,6,14,8,1,12,29,4,14,12,14,6,13,5,2,10,20,3,19,13,11,1,7,14,4,22
14,16,9,7,9,13,12,8,10,25,5,4,3,9,26,9,4,13,3,14,1,3,32,31,7,4,1,8,6,6,7,1,2,33,7,15,10,1,5,14,34,12,27,38,5,12,2,14,9,10
13,15,1,5,25,9,5,24,11,35,7,6,9,1,36,10,14,6,4,1,8,3,27,32,26,9,9,6,5,8,17,13,3,14,13,6,10,9,11,5,8,8,24,37,5,9,4,14,2,38
14,7,7,7,18,13,6,10,7,29,5,11,6,14,18,4,2,13,15,14,1,8,32,30,25,11,8,7,1,10,21,10,14,27,14,9,12,2,8,7,30,14,40,23,6,1,3,5,9,17
15,11,10,3,27,11,12,5,9,29,8,2,3,6,3,9,4,11,5,6,2,6,19,6,7,4,3,6,6,6,27,5,12,16,7,12,13,4,5,14,13,12,37,3,17,11,4,5,11,10
17,4,6,4,21,3,3,20,5,32,1,7,7,12,31,3,8,2,11,13,2,1,34,23,7,8,2,9,4,4,5,7,2,2,13,1,4,3,3,4,29,15,7,30,9,8,1,6,3,2
13,11,7,4,15,3,3,35,1,20,9,3,9,1,12,13,16,4,9,8,8,4,41,19,20,5,10,2,8,11,20,4,4,9,16,3,12,5,1,13,11,8,9,3,17,3,5,10,11,40
